# Начальный словарь системы машинного перевода (лр. №4, вариант 7).
# Формат: source <TAB> pos <TAB> target <TAB> gram <TAB> domain <TAB> note
# gram: m/f/n — род; anim — одушевлённость; inv — неизменяемость; impf/pf — вид;
#       pair: — парный вид; pp: — краткое причастие; pl:/gpl: — формы мн. ч.;
#       comp:/sup: — степени сравнения; forms: — явные словоформы.
# --- Личные и вопросительные местоимения ---
ancient	ADJ	древний		general	
classical	ADJ	классический		general	
contemporary	ADJ	современный		general	
abstract	ADJ	абстрактный		general	
realistic	ADJ	реалистичный		general	
visual	ADJ	визуальный		general	
medical	ADJ	медицинский		general	
clinical	ADJ	клинический		general	
scientific	ADJ	научный		general	
artistic	ADJ	художественный		general	
cultural	ADJ	культурный		general	
historical	ADJ	исторический		general	
human	ADJ	человеческий		general	
social	ADJ	социальный		general	
natural	ADJ	естественный		general	
physical	ADJ	физический		general	
mental	ADJ	психический		general	
emotional	ADJ	эмоциональный		general	
possible	ADJ	возможный		general	
impossible	ADJ	невозможный		general	
necessary	ADJ	необходимый		general	
available	ADJ	доступный		general	
likely	ADJ	вероятный		general	
unlikely	ADJ	маловероятный		general	
certain	ADJ	определённый		general	
uncertain	ADJ	неопределённый		general	
true	ADJ	истинный		general	
false	ADJ	ложный		general	
real	ADJ	реальный		general	
actual	ADJ	фактический		general	
specific	ADJ	конкретный		general	
general	ADJ	общий		general	
particular	ADJ	частный		general	
special	ADJ	особый		general	
unique	ADJ	уникальный		general	
typical	ADJ	типичный		general	
usual	ADJ	обычный		general	
unusual	ADJ	необычный		general	
interesting	ADJ	интересный		general	
boring	ADJ	скучный		general	
complex	ADJ	сложный		general	
simple	ADJ	простой		general	
difficult	ADJ	трудный		general	
easy	ADJ	лёгкий		general	
hard	ADJ	трудный		general	
soft	ADJ	мягкий		general	
warm	ADJ	тёплый		general	
cold	ADJ	холодный		general	
hot	ADJ	горячий		general	
dry	ADJ	сухой		general	
wet	ADJ	влажный		general	
clean	ADJ	чистый		general	
dirty	ADJ	грязный		general	
rich	ADJ	богатый		general	
poor	ADJ	бедный		general	
expensive	ADJ	дорогой		general	
cheap	ADJ	дешёвый		general	
valuable	ADJ	ценный		general	
famous	ADJ	знаменитый		general	
popular	ADJ	популярный		general	
successful	ADJ	успешный		general	
effective	ADJ	эффективный		general	
efficient	ADJ	эффективный		general	
safe	ADJ	безопасный		general	
dangerous	ADJ	опасный		general	
harmful	ADJ	вредный		general	
useful	ADJ	полезный		general	
serious	ADJ	серьёзный		general	
public	ADJ	общественный		general	
private	ADJ	частный		general	
local	ADJ	местный		general	
global	ADJ	глобальный		general	
national	ADJ	национальный		general	
international	ADJ	международный		general	
political	ADJ	политический		general	
economic	ADJ	экономический		general	
financial	ADJ	финансовый		general	
technical	ADJ	технический		general	
practical	ADJ	практический		general	
theoretical	ADJ	теоретический		general	
additional	ADJ	дополнительный		general	
basic	ADJ	базовый		general	
primary	ADJ	первичный		general	
secondary	ADJ	вторичный		general	
initial	ADJ	начальный		general	
final	ADJ	конечный		general	
complete	ADJ	полный		general	
whole	ADJ	целый		general	
separate	ADJ	отдельный		general	
single	ADJ	единственный		general	
double	ADJ	двойной		general	
multiple	ADJ	множественный		general	
present	ADJ	настоящий		general	
past	ADJ	прошлый		general	
future	ADJ	будущий		general	
current	ADJ	текущий		general	
recent	ADJ	недавний		general	
original	ADJ	оригинальный		general	
traditional	ADJ	традиционный		general	
innovative	ADJ	инновационный		general	
creative	ADJ	творческий		general	
expressive	ADJ	выразительный		general	
impressive	ADJ	впечатляющий		general	
remarkable	ADJ	замечательный		general	
outstanding	ADJ	выдающийся		general	
harmonious	ADJ	гармоничный		general	
balanced	ADJ	сбалансированный		general	
dynamic	ADJ	динамичный		general	
static	ADJ	статичный		general	
precise	ADJ	точный		general	
accurate	ADJ	точный		general	
rough	ADJ	грубый		general	
smooth	ADJ	гладкий		general	
sharp	ADJ	острый		general	
dull	ADJ	тусклый		general	
other	ADJ	другой		general	
own	ADJ	собственный		general	
same	ADJ	тот же		general	
right	ADJ	правый		general	
left	ADJ	левый		general	
# --- Наречия ---
very	ADV	очень		general	
much	ADV	много		general	
many	ADJ	много		general	квантификатор: много + род. п.
more	ADV	более	comp:больше	general	
most	ADV	наиболее		general	
less	ADV	менее		general	
often	ADV	часто		general	
always	ADV	всегда		general	
never	ADV	никогда		general	
sometimes	ADV	иногда		general	
usually	ADV	обычно		general	
rarely	ADV	редко		general	
already	ADV	уже		general	
still	ADV	всё ещё		general	
also	ADV	также		general	
too	ADV	слишком		general	
only	ADV	только		general	
just	ADV	просто		general	
even	ADV	даже		general	
badly	ADV	плохо		general	
quickly	ADV	быстро		general	
slowly	ADV	медленно		general	
now	ADV	сейчас		general	
then	ADV	затем		general	
today	ADV	сегодня		general	
again	ADV	снова		general	
together	ADV	вместе		general	
especially	ADV	особенно		general	
probably	ADV	вероятно		general	
really	ADV	действительно		general	
highly	ADV	высоко		general	
widely	ADV	широко		general	
generally	ADV	обычно		general	
specifically	ADV	конкретно		general	
clearly	ADV	ясно		general	
simply	ADV	просто		general	
directly	ADV	напрямую		general	
immediately	ADV	немедленно		general	
gradually	ADV	постепенно		general	
significantly	ADV	значительно		general	
slightly	ADV	слегка		general	
approximately	ADV	приблизительно		general	
exactly	ADV	точно		general	
nearly	ADV	почти		general	
almost	ADV	почти		general	
quite	ADV	довольно		general	
rather	ADV	скорее		general	
completely	ADV	полностью		general	
partially	ADV	частично		general	
mainly	ADV	главным образом		general	
mostly	ADV	преимущественно		general	
successfully	ADV	успешно		general	
effectively	ADV	эффективно		general	
actively	ADV	активно		general	
strongly	ADV	сильно		general	
weakly	ADV	слабо		general	
deeply	ADV	глубоко		general	
carefully	ADV	тщательно		general	
closely	ADV	внимательно		general	
suddenly	ADV	внезапно		general	
finally	ADV	наконец		general	
initially	ADV	первоначально		general	
traditionally	ADV	традиционно		general	
historically	ADV	исторически		general	
visually	ADV	визуально		general	
emotionally	ADV	эмоционально		general	
physically	ADV	физически		general	
mentally	ADV	умственно		general	
socially	ADV	социально		general	
culturally	ADV	культурно		general	
scientifically	ADV	научно		general	
medically	ADV	медицински		general	
clinically	ADV	клинически		general	
artistically	ADV	художественно		general	
relatively	ADV	относительно		general	
absolutely	ADV	абсолютно		general	
obviously	ADV	очевидно		general	
apparently	ADV	по-видимому		general	
certainly	ADV	конечно		general	
perhaps	ADV	возможно		general	
maybe	ADV	может быть		general	
indeed	ADV	действительно		general	
however	ADV	однако		general	
therefore	ADV	поэтому		general	
moreover	ADV	более того		general	
thus	ADV	таким образом		general	
furthermore	ADV	кроме того		general	
nevertheless	ADV	тем не менее		general	
meanwhile	ADV	тем временем		general	
overall	ADV	в целом		general	
elsewhere	ADV	в другом месте		general	
somewhere	ADV	где-то		general	
everywhere	ADV	везде		general	
once	ADV	однажды		general	
twice	ADV	дважды		general	
ago	ADV	назад		general	
soon	ADV	вскоре		general	
early	ADV	рано		general	
late	ADV	поздно		general	
far	ADV	далеко		general	
close	ADV	близко		general	
fast	ADV	быстро		general	
hard	ADV	усердно		general	
later	ADV	позже		general	
earlier	ADV	раньше		general	
better	ADV	лучше		general	
worse	ADV	хуже		general	
long	ADV	долго		general	
short	ADV	коротко		general	
# --- Числительные ---
one	NUM	один		general	
two	NUM	два		general	
three	NUM	три		general	
four	NUM	четыре		general	
five	NUM	пять		general	
six	NUM	шесть		general	
seven	NUM	семь		general	
eight	NUM	восемь		general	
nine	NUM	девять		general	
ten	NUM	десять		general	
hundred	NUM	сто		general	
thousand	NUM	тысяча	f	general	
million	NUM	миллион	m	general	
single	NUM	один		general	
# --- Предметная область: медицина (научные статьи) ---
disease	NOUN	болезнь	f	med	
disorder	NOUN	расстройство	n	med	
illness	NOUN	болезнь	f	med	
condition	NOUN	состояние	n	med	
syndrome	NOUN	синдром	m	med	
symptom	NOUN	симптом	m	med	
sign	NOUN	признак	m	med	
diagnosis	NOUN	диагноз	m	med	
diagnostic	ADJ	диагностический		med	
treatment	NOUN	лечение	n	med	
therapy	NOUN	терапия	f	med	
therapeutic	ADJ	терапевтический		med	
drug	NOUN	препарат	m	med	
medication	NOUN	лекарство	n	med	
medicine	NOUN	медицина	f	med	
dose	NOUN	доза	f	med	
dosage	NOUN	дозировка	f	med	
prescription	NOUN	рецепт	m	med	
surgery	NOUN	операция	f	med	
surgical	ADJ	хирургический		med	
operation	NOUN	операция	f	med	
clinic	NOUN	клиника	f	med	
physician	NOUN	врач	m,anim	med	
nurse	NOUN	медсестра	f,anim	med	
medical	ADJ	медицинский		med	
healthcare	NOUN	здравоохранение	n	med	
health	NOUN	здоровье	n	med	
infection	NOUN	инфекция	f	med	
infectious	ADJ	инфекционный		med	
virus	NOUN	вирус	m	med	
viral	ADJ	вирусный		med	
bacterium	NOUN	бактерия	f	med	
bacteria	NOUN	бактерия	f	med	форма множественного числа
bacterial	ADJ	бактериальный		med	
immune	ADJ	иммунный		med	
immunity	NOUN	иммунитет	m	med	
antibody	NOUN	антитело	n	med	
antigen	NOUN	антиген	m	med	
vaccine	NOUN	вакцина	f	med	
vaccination	NOUN	вакцинация	f	med	
inflammation	NOUN	воспаление	n	med	
inflammatory	ADJ	воспалительный		med	
pain	NOUN	боль	f	med	
painful	ADJ	болезненный		med	
fever	NOUN	лихорадка	f	med	
cough	NOUN	кашель	m	med	
headache	NOUN	головная боль	f	med	
tumor	NOUN	опухоль	f	med	
tumour	NOUN	опухоль	f	med	
cancer	NOUN	рак	m	med	
oncology	NOUN	онкология	f	med	
cell	NOUN	клетка	f	med	
cellular	ADJ	клеточный		med	
tissue	NOUN	ткань	f	med	
organ	NOUN	орган	m	med	
cardiovascular	ADJ	сердечно-сосудистый		med	
cardiac	ADJ	сердечный		med	
heart	NOUN	сердце	n,gpl:сердец	med	
pressure	NOUN	давление	n	med	
hypertension	NOUN	гипертония	f	med	
artery	NOUN	артерия	f	med	
vein	NOUN	вена	f	med	
vessel	NOUN	сосуд	m	med	
brain	NOUN	мозг	m	med	
neural	ADJ	нейронный		med	
nerve	NOUN	нерв	m	med	
nervous	ADJ	нервный		med	
lung	NOUN	лёгкое	n,forms:nompl=лёгкие;genpl=лёгких;datpl=лёгким;accpl=лёгкие;instpl=лёгкими;preppl=лёгких	med	
respiratory	ADJ	дыхательный		med	
liver	NOUN	печень	f	med	
kidney	NOUN	почка	f	med	
stomach	NOUN	желудок	m	med	
intestinal	ADJ	кишечный		med	
digestive	ADJ	пищеварительный		med	
muscle	NOUN	мышца	f	med	
gene	NOUN	ген	m	med	
genetic	ADJ	генетический		med	
dna	NOUN	ДНК	f,inv	med	
protein	NOUN	белок	m	med	
enzyme	NOUN	фермент	m	med	
hormone	NOUN	гормон	m	med	
metabolism	NOUN	метаболизм	m	med	
chronic	ADJ	хронический		med	
acute	ADJ	острый		med	
severe	ADJ	тяжёлый		med	
mild	ADJ	лёгкий		med	
moderate	ADJ	умеренный		med	
fatal	ADJ	смертельный		med	
mortality	NOUN	смертность	f	med	
morbidity	NOUN	заболеваемость	f	med	
recovery	NOUN	выздоровление	n	med	
rehabilitation	NOUN	реабилитация	f	med	
prevention	NOUN	профилактика	f	med	
preventive	ADJ	профилактический		med	
screening	NOUN	скрининг	m	med	
examination	NOUN	обследование	n	med	
laboratory	NOUN	лаборатория	f	med	
laboratory	ADJ	лабораторный		med	
sample	NOUN	образец	m,gpl:образцов	med	
biopsy	NOUN	биопсия	f	med	
imaging	NOUN	визуализация	f	med	
mri	NOUN	МРТ	f,inv	med	
ct	NOUN	КТ	f,inv	med	
x-ray	NOUN	рентген	m	med	
ultrasound	NOUN	ультразвук	m	med	
risk	NOUN	риск	m	med	
complication	NOUN	осложнение	n	med	
prognosis	NOUN	прогноз	m	med	
trial	NOUN	испытание	n	med	
cohort	NOUN	когорта	f	med	
control	NOUN	контроль	m	med	
control	ADJ	контрольный		med	
placebo	NOUN	плацебо	n,inv	med	
random	ADJ	случайный		med	
randomized	ADJ	рандомизированный		med	
statistical	ADJ	статистический		med	
statistics	NOUN	статистика	f	med	
outcome	NOUN	исход	m	med	
survival	NOUN	выживаемость	f	med	
guideline	NOUN	рекомендация	f	med	
protocol	NOUN	протокол	m	med	
evidence	NOUN	доказательство	n	med	
adverse	ADJ	неблагоприятный		med	
injection	NOUN	инъекция	f	med	
tablet	NOUN	таблетка	f	med	
pill	NOUN	таблетка	f	med	
capsule	NOUN	капсула	f	med	
ointment	NOUN	мазь	f	med	
solution	NOUN	раствор	m	med	
fluid	NOUN	жидкость	f	med	
chart	NOUN	карта	f	med	
record	NOUN	запись	f	med	
procedure	NOUN	процедура	f	med	
intervention	NOUN	вмешательство	n	med	
leukocyte	NOUN	лейкоцит	m,anim	med	
hemoglobin	NOUN	гемоглобин	m	med	
glucose	NOUN	глюкоза	f	med	
cholesterol	NOUN	холестерин	m	med	
diabetes	NOUN	диабет	m,pl:диабет	med	
asthma	NOUN	астма	f	med	
pneumonia	NOUN	пневмония	f	med	
influenza	NOUN	грипп	m	med	
tuberculosis	NOUN	туберкулёз	m	med	
stroke	NOUN	инсульт	m	med	
infarct	NOUN	инфаркт	m	med	
obesity	NOUN	ожирение	n	med	
allergy	NOUN	аллергия	f	med	
allergic	ADJ	аллергический		med	
treat	VERB	лечить	impf,pair:вылечить,pp:вылечен	med	
diagnose	VERB	диагностировать	impf	med	
suffer	VERB	страдать	impf	med	
die	VERB	умирать	impf,pair:умереть	med	
kill	VERB	убивать	impf,pair:убить,pp:убит	med	
cure	VERB	излечивать	impf,pair:излечить	med	
heal	VERB	исцелять	impf,pair:исцелить	med	
operate	VERB	оперировать	impf	med	
prescribe	VERB	назначать	impf,pair:назначить,pp:назначен	med	
hospitalize	VERB	госпитализировать	impf	med	
recover	VERB	выздоравливать	impf,pair:выздороветь	med	
infect	VERB	инфицировать	impf	med	
vaccinate	VERB	вакцинировать	impf	med	
smoking	NOUN	курение	n	med	
therapy	NOUN	терапия	f	med	
clinical trial	PHRASE	клиническое исследование	n,pl:клинические исследования	med	
clinical study	PHRASE	клиническое исследование	n	med	
side effect	PHRASE	побочный эффект	m,pl:побочные эффекты	med	
adverse event	PHRASE	нежелательное явление	n	med	
blood test	PHRASE	анализ крови	m,pl:анализы крови	med	
blood pressure	PHRASE	кровяное давление	n	med	
heart disease	PHRASE	болезнь сердца	f,pl:болезни сердца	med	
cardiovascular disease	PHRASE	сердечно-сосудистое заболевание	n	med	
immune system	PHRASE	иммунная система	f	med	
nervous system	PHRASE	нервная система	f	med	
risk factor	PHRASE	фактор риска	m,pl:факторы риска	med	
quality of life	PHRASE	качество жизни	n	med	
life expectancy	PHRASE	ожидаемая продолжительность жизни	f	med	
public health	PHRASE	общественное здравоохранение	n	med	
health care	PHRASE	здравоохранение	n	med	
control group	PHRASE	контрольная группа	f	med	
data analysis	PHRASE	анализ данных	m	med	
scientific article	PHRASE	научная статья	f,pl:научные статьи	med	
evidence based medicine	PHRASE	доказательная медицина	f	med	
in vitro	PHRASE	в пробирке		med	
in vivo	PHRASE	в живом организме		med	
double blind	PHRASE	двойной слепой		med	
follow up	PHRASE	последующее наблюдение	n	med	
mental disorder	PHRASE	психическое расстройство	n	med	
chronic disease	PHRASE	хроническое заболевание	n	med	
infectious disease	PHRASE	инфекционное заболевание	n	med	
randomized controlled trial	PHRASE	рандомизированное контролируемое исследование	n	med	
# --- Предметная область: критика изобразительного искусства ---
art	NOUN	искусство	n	art	
artwork	NOUN	произведение	n	art	
artist	NOUN	художник	m,anim	art	
painting	NOUN	картина	f	art	
painter	NOUN	живописец	m,anim	art	
picture	NOUN	картина	f	art	
canvas	NOUN	холст	m	art	
brush	NOUN	кисть	f	art	
brushstroke	NOUN	мазок	m	art	
color	NOUN	цвет	m,pl:цвета,gpl:цветов	art	
colour	NOUN	цвет	m,pl:цвета,gpl:цветов	art	
palette	NOUN	палитра	f	art	
hue	NOUN	оттенок	m	art	
tone	NOUN	тон	m	art	
shade	NOUN	оттенок	m	art	
shadow	NOUN	тень	f	art	
contrast	NOUN	контраст	m	art	
composition	NOUN	композиция	f	art	
form	NOUN	форма	f	art	
shape	NOUN	форма	f	art	
texture	NOUN	текстура	f	art	
pattern	NOUN	узор	m	art	
style	NOUN	стиль	m,gpl:стилей	art	
technique	NOUN	техника	f	art	
portrait	NOUN	портрет	m	art	
landscape	NOUN	пейзаж	m	art	
genre	NOUN	жанр	m	art	
scene	NOUN	сцена	f	art	
masterpiece	NOUN	шедевр	m	art	
creation	NOUN	творение	n	art	
exhibition	NOUN	выставка	f	art	
museum	NOUN	музей	m	art	
gallery	NOUN	галерея	f	art	
collector	NOUN	коллекционер	m,anim	art	
criticism	NOUN	критика	f	art	
review	NOUN	рецензия	f	art	
impressionism	NOUN	импрессионизм	m	art	
expressionism	NOUN	экспрессионизм	m	art	
cubism	NOUN	кубизм	m	art	
surrealism	NOUN	сюрреализм	m	art	
romanticism	NOUN	романтизм	m	art	
realism	NOUN	реализм	m	art	
baroque	NOUN	барокко	m,inv	art	
renaissance	NOUN	Ренессанс	m	art	
avant-garde	NOUN	авангард	m	art	
metaphor	NOUN	метафора	f	art	
allegory	NOUN	аллегория	f	art	
narrative	NOUN	повествование	n	art	
subject	NOUN	сюжет	m	art	
perspective	NOUN	перспектива	f	art	
proportion	NOUN	пропорция	f	art	
harmony	NOUN	гармония	f	art	
balance	NOUN	баланс	m	art	
rhythm	NOUN	ритм	m	art	
dynamics	NOUN	динамика	f	art	
gesture	NOUN	жест	m	art	
pose	NOUN	поза	f	art	
drapery	NOUN	драпировка	f	art	
frame	NOUN	рама	f	art	
oil	NOUN	масло	n	art	
watercolor	NOUN	акварель	f	art	
watercolour	NOUN	акварель	f	art	
acrylic	NOUN	акрил	m	art	
fresco	NOUN	фреска	f	art	
mural	NOUN	роспись	f	art	
icon	NOUN	икона	f	art	
ornament	NOUN	орнамент	m	art	
decoration	NOUN	украшение	n	art	
sculpture	NOUN	скульптура	f	art	
sculptor	NOUN	скульптор	m,anim	art	
statue	NOUN	статуя	f	art	
marble	NOUN	мрамор	m	art	
bronze	NOUN	бронза	f	art	
wood	NOUN	дерево	n	art	
stone	NOUN	камень	m,gpl:камней	art	
metal	NOUN	металл	m	art	
glass	NOUN	стекло	n	art	
ceramic	NOUN	керамика	f	art	
clay	NOUN	глина	f	art	
paint	NOUN	краска	f	art	
pigment	NOUN	пигмент	m	art	
sketch	NOUN	эскиз	m	art	
draft	NOUN	набросок	m	art	
drawing	NOUN	рисунок	m	art	
engraving	NOUN	гравюра	f	art	
print	NOUN	оттиск	m	art	
reproduction	NOUN	репродукция	f	art	
miniature	NOUN	миниатюра	f	art	
studio	NOUN	мастерская	f	art	
exhibit	NOUN	экспонат	m	art	
artifact	NOUN	артефакт	m	art	
antique	NOUN	антиквариат	m	art	
antique	ADJ	антикварный		art	
heritage	NOUN	наследие	n	art	
master	NOUN	мастер	m,anim	art	
pupil	NOUN	ученик	m,anim	art	
patron	NOUN	покровитель	m,anim	art	
commission	NOUN	заказ	m	art	
provenance	NOUN	происхождение	n	art	
attribution	NOUN	атрибуция	f	art	
restoration	NOUN	реставрация	f	art	
restorer	NOUN	реставратор	m,anim	art	
varnish	NOUN	лак	m	art	
work	NOUN	произведение	n	art	
subject	ADJ	подверженный		art	
aesthetic	ADJ	эстетический		art	
aesthetics	NOUN	эстетика	f	art	
beauty	NOUN	красота	f	art	
decorative	ADJ	декоративный		art	
symbolic	ADJ	символический		art	
monumental	ADJ	монументальный		art	
elegant	ADJ	элегантный		art	
delicate	ADJ	изысканный		art	
vivid	ADJ	яркий		art	
muted	ADJ	приглушённый		art	
transparent	ADJ	прозрачный		art	
gloomy	ADJ	мрачный		art	
serene	ADJ	безмятежный		art	
dramatic	ADJ	драматичный		art	
figurative	ADJ	фигуративный		art	
geometric	ADJ	геометрический		art	
monochrome	ADJ	монохромный		art	
iconic	ADJ	знаковый		art	
timeless	ADJ	вневременной		art	
profound	ADJ	глубокий		art	
bold	ADJ	смелый		art	
exquisite	ADJ	изысканный		art	
graceful	ADJ	изящный		art	
masterful	ADJ	мастерский		art	
subtle	ADJ	тонкий		art	
striking	ADJ	поразительный		art	
stunning	ADJ	потрясающий		art	
depict	VERB	изображать	impf,pair:изобразить	art	
portray	VERB	изображать	impf,pair:изобразить	art	
admire	VERB	восхищаться	impf	art	
hang	VERB	висеть	impf	art	
frame	VERB	обрамлять	impf	art	
restore	VERB	реставрировать	impf	art	
exhibit	VERB	выставлять	impf,pair:выставить,pp:выставлен	art	
sketch	VERB	набрасывать	impf,pair:набросать	art	
carve	VERB	высекать	impf,pair:высечь	art	
mold	VERB	лепить	impf,pair:вылепить	art	
gild	VERB	золотить	impf,pair:позолотить	art	
color scheme	PHRASE	цветовая гамма	f	art	
art critic	PHRASE	художественный критик	m,anim	art	
art criticism	PHRASE	художественная критика	f	art	
art history	PHRASE	история искусства	f	art	
art movement	PHRASE	художественное направление	n	art	
work of art	PHRASE	произведение искусства	n,pl:произведения искусства	art	
works of art	PHRASE	произведения искусства		art	
visual art	PHRASE	изобразительное искусство	n	art	
fine art	PHRASE	изобразительное искусство	n	art	
modern art	PHRASE	современное искусство	n	art	
oil painting	PHRASE	живопись маслом	f	art	
still life	PHRASE	натюрморт	m	art	
golden ratio	PHRASE	золотое сечение	n	art	
art gallery	PHRASE	художественная галерея	f	art	
19th century	PHRASE	девятнадцатый век	m	art	
nineteenth century	PHRASE	девятнадцатый век	m	art	
twentieth century	PHRASE	двадцатый век	m	art	
20th century	PHRASE	двадцатый век	m	art	
# --- Имена собственные (демо-тексты) ---
paris	PROPN	Париж	m	art	
london	PROPN	Лондон	m	art	
france	PROPN	Франция	f	art	
italy	PROPN	Италия	f	art	
spain	PROPN	Испания	f	art	
germany	PROPN	Германия	f	art	
europe	PROPN	Европа	f	art	
russia	PROPN	Россия	f	art	
monet	PROPN	Моне	m,inv	art	
picasso	PROPN	Пикассо	m,inv	art	
rembrandt	PROPN	Рембрандт	m	art	
michelangelo	PROPN	Микеланджело	m,inv	art	
raphael	PROPN	Рафаэль	m,inv	art	
dali	PROPN	Дали	m,inv	art	
van gogh	PROPN	Ван Гог	m,inv	art	
da vinci	PROPN	да Винчи	m,inv	art	
louvre	PROPN	Лувр	m	art	
hermitage	PROPN	Эрмитаж	m	art	
# --- Общие обороты (пословно-оборотный перевод) ---
in order to	PHRASE	чтобы		general	
as well as	PHRASE	а также		general	
a lot of	PHRASE	много		general	
lots of	PHRASE	много		general	
because of	PHRASE	из-за		general	
due to	PHRASE	из-за		general	
such as	PHRASE	такие как		general	
for example	PHRASE	например		general	
for instance	PHRASE	например		general	
in addition	PHRASE	кроме того		general	
in addition to	PHRASE	в дополнение к		general	
on the other hand	PHRASE	с другой стороны		general	
first of all	PHRASE	прежде всего		general	
at least	PHRASE	по крайней мере		general	
as a result	PHRASE	в результате		general	
in conclusion	PHRASE	в заключение		general	
in general	PHRASE	в целом		general	
in particular	PHRASE	в частности		general	
in fact	PHRASE	на самом деле		general	
of course	PHRASE	конечно		general	
at the same time	PHRASE	в то же время		general	
according to	PHRASE	согласно		general	
in terms of	PHRASE	с точки зрения		general	
by means of	PHRASE	посредством		general	
in front of	PHRASE	перед		general	
next to	PHRASE	рядом с		general	
in spite of	PHRASE	несмотря на		general	
point of view	PHRASE	точка зрения	f	general	
so that	PHRASE	чтобы		general	
a number of	PHRASE	ряд		general	
the majority of	PHRASE	большинство		general	
lead to	PHRASE	приводить к		general	
consist of	PHRASE	состоять из		general	
deal with	PHRASE	иметь дело с		general	
carry out	PHRASE	проводить	impf,pair:провести	general	
take place	PHRASE	происходить	impf,pair:произойти	general	
as soon as	PHRASE	как только		general	
each other	PHRASE	друг друга		general	
one another	PHRASE	друг друга		general	
# --- Научная и академическая лексика ---
methodology	NOUN	методология	f	general	
analysis	NOUN	анализ	m	general	
subject	NOUN	предмет	m	general	
object	NOUN	объект	m	general	
phenomenon	NOUN	явление	n,gpl:явлений,forms:nompl=явления	general	
phenomena	NOUN	явление	n,gpl:явлений,forms:nompl=явления	general	
category	NOUN	категория	f	general	
principle	NOUN	принцип	m	general	
mechanism	NOUN	механизм	m	general	
device	NOUN	устройство	n	general	
tool	NOUN	инструмент	m	general	
instrument	NOUN	инструмент	m	general	
material	NOUN	материал	m	general	
substance	NOUN	вещество	n	general	
particle	NOUN	частица	f	general	
molecule	NOUN	молекула	f	general	
atom	NOUN	атом	m	general	
reaction	NOUN	реакция	f	general	
interaction	NOUN	взаимодействие	n	general	
movement	NOUN	движение	n	general	
direction	NOUN	направление	n	general	
distance	NOUN	расстояние	n	general	
speed	NOUN	скорость	f	general	
temperature	NOUN	температура	f	general	
volume	NOUN	объём	m	general	
weight	NOUN	вес	m	general	
length	NOUN	длина	f	general	
width	NOUN	ширина	f	general	
height	NOUN	высота	f	general	
depth	NOUN	глубина	f	general	
shape	NOUN	форма	f	general	
pattern	NOUN	закономерность	f	general	
trend	NOUN	тенденция	f	general	
tendency	NOUN	тенденция	f	general	
phenomenon	NOUN	феномен	m	general	
issue	NOUN	вопрос	m	general	
topic	NOUN	тема	f	general	
theme	NOUN	тема	f	general	
plot	NOUN	сюжет	m	general	
character	NOUN	персонаж	m,anim	general	
hero	NOUN	герой	m,anim	general	
reader	NOUN	читатель	m,anim	general	
writer	NOUN	писатель	m,anim	general	
poet	NOUN	поэт	m,anim	general	
composer	NOUN	композитор	m,anim	general	
creator	NOUN	создатель	m,anim	general	
genius	NOUN	гений	m,anim	general	
talent	NOUN	талант	m	general	
skill	NOUN	мастерство	n	general	
craft	NOUN	ремесло	n	general	
vision	NOUN	видение	n	general	
imagination	NOUN	воображение	n	general	
fantasy	NOUN	фантазия	f	general	
reality	NOUN	реальность	f	general	
truth	NOUN	правда	f	general	
freedom	NOUN	свобода	f	general	
memory	NOUN	память	f	general	
consciousness	NOUN	сознание	n	general	
thought	NOUN	мысль	f	general	
mind	NOUN	разум	m	general	
reason	NOUN	разум	m	general	
logic	NOUN	логика	f	general	
ethics	NOUN	этика	f	general	
philosophy	NOUN	философия	f	general	
religion	NOUN	религия	f	general	
faith	NOUN	вера	f	general	
hope	NOUN	надежда	f	general	
love	NOUN	любовь	f	general	
hate	NOUN	ненависть	f	general	
fear	NOUN	страх	m	general	
joy	NOUN	радость	f	general	
sadness	NOUN	печаль	f	general	
anger	NOUN	гнев	m	general	
surprise	NOUN	удивление	n	general	
peace	NOUN	мир	m	general	
war	NOUN	война	f	general	
battle	NOUN	битва	f	general	
revolution	NOUN	революция	f	general	
evolution	NOUN	эволюция	f	general	
crisis	NOUN	кризис	m	general	
conflict	NOUN	конфликт	m	general	
struggle	NOUN	борьба	f	general	
effort	NOUN	усилие	n	general	
attempt	NOUN	попытка	f	general	
action	NOUN	действие	n	general	
activity	NOUN	деятельность	f	general	
behavior	NOUN	поведение	n	general	
behaviour	NOUN	поведение	n	general	
habit	NOUN	привычка	f	general	
practice	NOUN	практика	f	general	
theory	NOUN	теория	f	general	
hypothesis	NOUN	гипотеза	f	general	
assumption	NOUN	предположение	n	general	
conclusion	NOUN	заключение	n	general	
summary	NOUN	краткое изложение	n	general	
introduction	NOUN	введение	n	general	
conclusion	NOUN	вывод	m	general	
discussion	NOUN	обсуждение	n	general	
debate	NOUN	дискуссия	f	general	
conversation	NOUN	разговор	m	general	
interview	NOUN	интервью	n,inv	general	
lecture	NOUN	лекция	f	general	
lesson	NOUN	урок	m	general	
course	NOUN	курс	m	general	
training	NOUN	обучение	n	general	
knowledge	NOUN	знание	n	general	
wisdom	NOUN	мудрость	f	general	
truth	NOUN	истина	f	general	
error	NOUN	ошибка	f	general	
mistake	NOUN	ошибка	f	general	
success	NOUN	успех	m	general	
failure	NOUN	неудача	f	general	
victory	NOUN	победа	f	general	
defeat	NOUN	поражение	n	general	
